Evaluation/AverageReturn,TotalEnvSteps,ShortRL/Discount0,QF/Qf1Loss,ShortRL/MeanHeuristic,ShortRL/StdHeuristic,Evaluation/AverageDiscountedReturn,Average/TrainAverageReturn,Evaluation/Iteration,ReplayBuffer/buffer_size,Evaluation/StdReturn,Evaluation/NumEpisodes,ShortRL/RewardBias,Policy/Loss,ShortRL/MaxHeuristic,QF/Qf2Loss,Evaluation/TerminationRate,ShortRL/MinHeuristic,AlphaTemperature/mean,ShortRL/RewardScale,Evaluation/MinReturn,Evaluation/MaxReturn,ShortRL/Lambda,ShortRL/GuidanceDiscount
326.8403416528016,44812,0.999,47.092437744140625,0.0,0.0,300.4448179052739,273.4801862586935,10,44812,1.3872823805743153,10,1.498307360040771,-230.91488647460938,0.0,48.87039566040039,1.0,0.0,0.08020681142807007,1.3654242265147234,324.54527456317663,329.2137356770664,1.0,0.999
409.1849697396159,48892,0.999,26.35144805908203,0.0,0.0,371.4040834165015,278.4112086921405,11,48892,3.2548710575152286,10,1.5078543452768063,-244.34771728515625,0.0,21.05805778503418,1.0,0.0,0.06828809529542923,1.3749712117507586,404.49471306082773,416.17561336758786,1.0,0.999
295.9111389988058,52983,0.999,69.49964904785156,0.0,0.0,275.9611834733323,286.1839812707177,12,52983,2.4728355091379575,10,1.5118008714852937,-221.62637329101562,0.0,60.29475021362305,1.0,0.0,0.060475729405879974,1.378917737959246,293.112831855035,299.99377494588634,1.0,0.999
328.63132883607807,56997,0.999,24.48771858215332,0.0,0.0,303.00457202977725,286.6202029542922,13,56997,2.2769931695356247,10,1.5215318421675093,-223.2954559326172,0.0,26.653182983398438,1.0,0.0,0.06484894454479218,1.3886487086414616,325.68264887975755,332.10541612976505,1.0,0.999
434.82408597908386,61126,0.999,18.982206344604492,0.0,0.0,389.8012504537001,289.4790370910703,14,61126,37.694569681009064,10,1.5215318421675093,-274.2515869140625,0.0,15.911162376403809,1.0,0.0,0.06461440771818161,1.3886487086414616,384.5237528851617,487.8577408802607,1.0,0.999
189.5986329156891,65323,0.999,36.68647003173828,0.0,0.0,179.65751799573724,304.12730834715506,15,65323,0.5894430591806803,10,1.5371846764136086,-272.2853698730469,0.0,37.99934005737305,1.0,0.0,0.0689772441983223,1.404301542887561,188.85495756140818,190.80151065596345,1.0,0.999
611.1564108114287,69435,0.999,29.242828369140625,0.0,0.0,506.4728970524126,301.692569669194,16,69435,43.8169642373203,10,1.5371846764136086,-283.9881896972656,0.0,24.360492706298828,1.0,0.0,0.06628114730119705,1.404301542887561,539.8640688629798,687.4712923178356,1.0,0.999
1052.9703036945434,73575,0.999,39.27885818481445,0.0,0.0,681.4198551528868,317.41821419306694,17,73575,0.48766225090105825,10,1.5371846764136086,-306.1103820800781,0.0,43.663780212402344,0.0,0.0,0.0703272894024849,1.404301542887561,1052.2466386816955,1053.5216460168826,1.0,0.999
311.0718926137732,77774,0.999,64.81546020507812,0.0,0.0,287.68594436065507,353.3578535912637,18,77774,3.097091296781315,10,1.5371846764136086,-315.27423095703125,0.0,55.60264587402344,1.0,0.0,0.0646333396434784,1.404301542887561,308.84393513870884,319.3079398638845,1.0,0.999
67.83552403304688,81807,0.999,65.83267211914062,0.0,0.0,66.4070707181145,351.2736302539579,19,81807,1.4990111047667056,10,1.5371846764136086,-324.7415771484375,0.0,69.52620697021484,1.0,0.0,0.0752951055765152,1.404301542887561,66.0213682437136,69.75767939076485,1.0,0.999
726.9007156826681,85828,0.999,186.24520874023438,0.0,0.0,632.6579410835062,341.21710638310833,20,85828,104.38984671334005,10,1.5371846764136086,-354.321533203125,0.0,242.272216796875,1.0,0.0,0.08893799781799316,1.404301542887561,627.8449892679739,927.3039778826787,1.0,0.999
653.7700096715506,89870,0.999,66.0262680053711,0.0,0.0,575.6213149527215,359.3763323657018,21,89870,54.76940331766053,10,1.5450051965323497,-365.0754699707031,0.0,70.45962524414062,1.0,0.0,0.08166071027517319,1.412122063006302,544.3968040822767,695.808086647934,1.0,0.999
615.206205318807,93885,0.999,105.7054443359375,0.0,0.0,539.6295291681306,375.89418204930314,22,93885,31.88971272817746,10,1.5954954079391848,-380.12615966796875,0.0,103.12425231933594,1.0,0.0,0.0833338052034378,1.4626122744131371,579.4975138238423,656.7166918157556,1.0,0.999
543.3647468225752,98055,0.999,56.77750778198242,0.0,0.0,478.03233558126675,385.03087220298113,23,98055,52.426082762204665,10,1.6163330989046574,-373.0924072265625,0.0,51.83747100830078,1.0,0.0,0.09831368923187256,1.4834499653786097,511.9175163826361,649.0716253125315,1.0,0.999
426.3326141813608,102268,0.999,147.08126831054688,0.0,0.0,382.04125496648396,392.8296269148179,24,102268,82.37804546168806,10,1.6218414505586873,-410.4477233886719,0.0,130.00782775878906,1.0,0.0,0.10363185405731201,1.4889583170326397,372.2724622856545,594.6040678379717,1.0,0.999
597.9437575443924,106343,0.999,27.372554779052734,0.0,0.0,520.1160763166951,396.8695969580821,25,106343,5.512654600736453,10,1.6219287999777623,-389.8180236816406,0.0,26.874794006347656,1.0,0.0,0.11095838248729706,1.4890456664517147,590.1833325786189,605.8115825381138,1.0,0.999
334.1958885444595,110345,0.999,71.24907684326172,0.0,0.0,308.3779170740289,404.60918650271145,26,110345,5.4587740271242335,10,1.6308146175353757,-409.85125732421875,0.0,80.7779769897461,1.0,0.0,0.09673851728439331,1.497931484009328,319.4551747341837,339.2041772906243,1.0,0.999
337.3956605175115,114460,0.999,102.79840087890625,0.0,0.0,310.29006040335645,405.3718156894693,27,114460,11.669035591699867,10,1.6361672598023924,-415.759765625,0.0,103.5867691040039,1.0,0.0,0.09044060856103897,1.5032841262763448,322.9696255760225,370.14214762156973,1.0,0.999
676.5046099170105,118567,0.999,98.77875518798828,0.0,0.0,585.3851571120592,407.56089983834545,28,118567,40.07488056711916,10,1.6402555129350538,-432.4513244628906,0.0,90.24481964111328,1.0,0.0,0.09062492102384567,1.5073723794090061,625.937852169046,725.231975597666,1.0,0.999
493.91819180537743,122726,0.999,119.17574310302734,0.0,0.0,439.9237985951968,419.5167685220856,29,122726,2.207532478212833,10,1.6540240589881678,-422.65460205078125,0.0,111.07645416259766,1.0,0.0,0.09302964061498642,1.5211409254621202,490.4018231592039,497.76708278602894,1.0,0.999
759.2746839904296,126867,0.999,50.142303466796875,0.0,0.0,654.4279711681767,438.2412786054701,30,126867,18.879391516531726,10,1.6612405415233238,-414.0855712890625,0.0,54.02684783935547,1.0,0.0,0.10148607194423676,1.5283574079972762,719.6126768252149,788.4953046035777,1.0,0.999
462.91209573336255,130958,0.999,51.126380920410156,0.0,0.0,418.60853172047166,454.8775689628034,31,130958,7.340810655502577,10,1.6757337681260553,-450.1686706542969,0.0,41.16142654418945,1.0,0.0,0.1067432090640068,1.5428506346000077,454.7492752539862,476.08628319680133,1.0,0.999
712.7981486263659,135020,0.999,63.07128143310547,0.0,0.0,620.5103474481031,464.23375099144266,32,135020,13.214003348448848,10,1.6822686320558564,-441.0987243652344,0.0,58.378196716308594,1.0,0.0,0.09979240596294403,1.5493854985298088,692.828004134863,736.4273722004223,1.0,0.999
831.1070295009816,139216,0.999,39.110816955566406,0.0,0.0,705.6343873065945,478.9830516072716,33,139216,6.452118424094596,10,1.7011746068914224,-479.4825744628906,0.0,39.10620880126953,1.0,0.0,0.10050851851701736,1.5682914733653748,821.8195623198297,840.5139372801343,1.0,0.999
1047.9925318302257,143560,0.999,61.045082092285156,0.0,0.0,719.8636804563258,497.4041305624822,34,143560,373.73530149613384,10,1.7125476557349475,-477.2228698730469,0.0,64.50635528564453,0.9,0.0,0.0968318060040474,1.5796645222088999,913.1655944414531,2168.9525575646026,1.0,0.999
2210.8244501658014,147996,0.999,110.95304870605469,0.0,0.0,1404.4728779003049,554.5479419672366,35,147996,27.925616151193385,10,1.7132010617921594,-470.8248291015625,0.0,93.47904205322266,0.0,0.0,0.09639132767915726,1.5803179282661117,2144.8220521637263,2250.647612251727,1.0,0.999
1967.360592424318,152945,0.999,176.91647338867188,0.0,0.0,1237.2878022339848,589.030445257176,36,152945,34.56474911243005,10,1.7132010617921594,-493.20068359375,0.0,142.89703369140625,0.0,0.0,0.09486692398786545,1.5803179282661117,1911.1678735889063,2009.6560704148353,1.0,0.999
2096.138275512136,157156,0.999,143.3902130126953,0.0,0.0,1310.0972606653395,638.0574864632273,37,157156,58.54443942622056,10,1.7132010617921594,-485.53070068359375,0.0,131.03028869628906,0.0,0.0,0.09944594651460648,1.5803179282661117,1981.385525544548,2175.9042347442564,1.0,0.999
1299.7654318201674,161156,0.999,109.6678466796875,0.0,0.0,898.1486032861409,694.8989031174673,38,161156,540.566650749537,10,1.7132010617921594,-542.1747436523438,0.0,117.00753784179688,0.5,0.0,0.09730788320302963,1.5803179282661117,373.0043833027033,1876.3910152607073,1.0,0.999
993.3333672935981,165849,0.999,245.21099853515625,0.0,0.0,756.9982627945768,716.4243365180487,39,165849,289.91871058878394,10,1.7132010617921594,-548.2376098632812,0.0,251.53619384765625,1.0,0.0,0.08987093716859818,1.5803179282661117,786.8955521106484,1659.4436242424576,1.0,0.999
1223.9132921104424,170108,0.999,315.49200439453125,0.0,0.0,771.5367740136383,733.4644479158795,40,170108,6.87855998127408,10,1.7132010617921594,-563.0094604492188,0.0,268.74847412109375,0.0,0.0,0.09939486533403397,1.5803179282661117,1209.1532874638954,1233.1601152294443,1.0,0.999
1880.346595574747,174540,0.999,46.46442413330078,0.0,0.0,1246.5796070510482,762.4026168933647,41,174540,280.646424175993,10,1.7132010617921594,-613.6732788085938,0.0,36.01825714111328,0.6,0.0,0.10156333446502686,1.5803179282661117,1326.2209633861637,2204.472068820103,1.0,0.999
699.0931533621563,178685,0.999,98.59153747558594,0.0,0.0,601.500563472236,789.8089227691341,42,178685,139.06701149906547,10,1.7132010617921594,-572.8724975585938,0.0,82.00118255615234,1.0,0.0,0.0951400026679039,1.5803179282661117,582.6863306998576,1102.9752337966725,1.0,0.999
946.6398026521431,182820,0.999,105.02144622802734,0.0,0.0,777.901013084256,810.9981190539222,43,182820,49.36757317375509,10,1.7132010617921594,-599.6923828125,0.0,98.76471710205078,1.0,0.0,0.09365613013505936,1.5803179282661117,801.0396721445345,973.9875731924099,1.0,0.999
821.7860741974052,186984,0.999,212.13270568847656,0.0,0.0,679.1490309934368,832.2176466876844,44,186984,2.129656251242239,10,1.7132010617921594,-586.7714233398438,0.0,242.85952758789062,1.0,0.0,0.09926804900169373,1.5803179282661117,817.5303089084429,824.4768224594012,1.0,0.999
1007.7962952791265,191150,0.999,2478.671875,0.0,0.0,810.4966566634153,856.3453357413894,45,191150,142.70751990550835,10,1.7132010617921594,-633.0764770507812,0.0,2509.505615234375,1.0,0.0,0.0995073989033699,1.5803179282661117,860.448579805951,1371.0003513436886,1.0,0.999
1185.1377724024458,196064,0.999,124.19794464111328,0.0,0.0,948.2807982229799,888.2243786936718,46,196064,113.37447485929341,10,1.7132010617921594,-612.9859008789062,0.0,136.47097778320312,1.0,0.0,0.09874618798494339,1.5803179282661117,1060.2718270823482,1334.0921807903603,1.0,0.999
796.0851627184572,200172,0.999,306.5386962890625,0.0,0.0,663.6040301627806,901.9946705918662,47,200172,116.72333905920935,10,1.7132010617921594,-631.7968139648438,0.0,358.4685363769531,1.0,0.0,0.09867388755083084,1.5803179282661117,561.5434357779727,942.2557442110892,1.0,0.999
1292.6183260590424,204224,0.999,103.26288604736328,0.0,0.0,957.1703207902765,898.6605164007372,48,204224,10.05054675829917,10,1.7132010617921594,-626.4078979492188,0.0,122.10489654541016,1.0,0.0,0.0965893566608429,1.5803179282661117,1267.020505795516,1301.723969606734,1.0,0.999
982.9828937750568,208307,0.999,252.32852172851562,0.0,0.0,778.0702601544003,913.8070751970919,49,208307,17.586653331756164,10,1.7132010617921594,-638.1998291015625,0.0,366.1263427734375,1.0,0.0,0.09832962602376938,1.5803179282661117,955.6599206995021,1020.1252224568517,1.0,0.999
1376.9510385676263,212367,0.999,122.75422668457031,0.0,0.0,1012.1025953078633,951.658184806881,50,212367,29.03107004829573,10,1.7132010617921594,-668.2255859375,0.0,119.72063446044922,1.0,0.0,0.0982108861207962,1.5803179282661117,1296.1868875990353,1410.3348449513405,1.0,0.999
993.9931787675847,216727,0.999,1085.677001953125,0.0,0.0,761.0885505277427,968.2064793318917,51,216727,12.009719237375938,10,1.7132010617921594,-650.27587890625,0.0,941.48046875,1.0,0.0,0.09691774845123291,1.5803179282661117,966.8628372801077,1007.3257290446851,1.0,0.999
720.7878376303478,220863,0.999,1373.5931396484375,0.0,0.0,613.0596270437351,983.4501386918179,52,220863,4.414796890923271,10,1.7132010617921594,-627.5943603515625,0.0,1318.762451171875,1.0,0.0,0.09943950176239014,1.5803179282661117,710.9294866696443,726.4302837911424,1.0,0.999
942.3861752362367,225066,0.999,91.75177764892578,0.0,0.0,766.1759927877317,996.8948881517215,53,225066,12.600938383166671,10,1.7132010617921594,-724.2158813476562,0.0,81.98409271240234,1.0,0.0,0.1007906049489975,1.5803179282661117,920.0676217064248,960.5694586146117,1.0,0.999
1132.6406767219012,229229,0.999,149.0088348388672,0.0,0.0,849.3824403955772,1003.6616250023201,54,229229,20.397548310236925,10,1.7132010617921594,-707.461181640625,0.0,183.9102020263672,1.0,0.0,0.11121277511119843,1.5803179282661117,1096.6517762488004,1165.2308743912838,1.0,0.999
1239.0058117094184,233590,0.999,274.6838073730469,0.0,0.0,789.4575004155888,1028.1776888352067,55,233590,7.252676735230344,10,1.7132010617921594,-670.9300537109375,0.0,296.0414733886719,1.0,0.0,0.10871529579162598,1.5803179282661117,1224.966377502726,1249.105839321638,1.0,0.999
939.4286556775021,237934,0.999,338.5216369628906,0.0,0.0,783.3071174470181,1055.5987734917505,56,237934,5.092479974712756,10,1.7132010617921594,-711.5404052734375,0.0,398.63580322265625,1.0,0.0,0.10550964623689651,1.5803179282661117,928.2422852727669,946.2265792886824,1.0,0.999
1090.0528934166193,242537,0.999,95.28325653076172,0.0,0.0,804.2024398836677,1081.2965563002367,57,242537,52.643849065472445,10,1.7132010617921594,-728.3440551757812,0.0,69.90021514892578,1.0,0.0,0.10609383881092072,1.5803179282661117,1023.8002995732048,1141.5814811458438,1.0,0.999
929.3465165589278,246680,0.999,102.03569793701172,0.0,0.0,769.7768243884665,1104.9453202520197,58,246680,54.133010555748506,10,1.7132010617921594,-705.0377807617188,0.0,81.91252899169922,1.0,0.0,0.10896191745996475,1.5803179282661117,864.2589321344624,1003.8496809018377,1.0,0.999
1034.7631276240759,251119,0.999,126.6280746459961,0.0,0.0,833.784744768998,1128.5503381705848,59,251119,234.27134271083784,10,1.7132010617921594,-745.3566284179688,0.0,146.12066650390625,1.0,0.0,0.10969797521829605,1.5803179282661117,719.4716888618116,1430.4879245816635,1.0,0.999
1267.6409067972027,255351,0.999,165.09974670410156,0.0,0.0,970.8663186616188,1151.6562054580415,60,255351,36.84577535292035,10,1.7132010617921594,-769.8280029296875,0.0,240.9388427734375,1.0,0.0,0.10983560979366302,1.5803179282661117,1179.8945465343184,1303.974174730046,1.0,0.999
1632.116365413707,259702,0.999,157.9452362060547,0.0,0.0,1146.7083985833274,1167.2317719507191,61,259702,336.49665105010035,10,1.7132010617921594,-732.6448974609375,0.0,150.82586669921875,0.9,0.0,0.10615648329257965,1.5803179282661117,1334.095246711634,2297.632959195506,1.0,0.999
2256.0218695533713,263915,0.999,486.688232421875,0.0,0.0,1368.8611690430794,1205.1727572389948,62,263915,128.37536562866583,10,1.7132010617921594,-746.5543212890625,0.0,378.4505615234375,0.2,0.0,0.10521827638149261,1.5803179282661117,2025.4381709339343,2444.374947367515,1.0,0.999
1956.4515113027605,268190,0.999,415.7672424316406,0.0,0.0,1241.218518542288,1225.1811035787973,63,268190,31.47681855936983,10,1.7132010617921594,-829.059814453125,0.0,417.12091064453125,0.1,0.0,0.10743299871683121,1.5803179282661117,1903.0916775057851,2012.988076350948,1.0,0.999
853.2321889933216,272498,0.999,120.58002471923828,0.0,0.0,631.6000274474097,1256.2566615005373,64,272498,455.116118950688,10,1.7132010617921594,-803.8388671875,0.0,209.89990234375,0.7,0.0,0.09828042984008789,1.5803179282661117,542.2729875242449,1583.2259589816501,1.0,0.999
1479.7710602997772,276720,0.999,96.63726806640625,0.0,0.0,921.0419492583678,1208.8539247915585,65,276720,21.87160701898868,10,1.7132010617921594,-841.4225463867188,0.0,78.99708557128906,0.0,0.0,0.09849802404642105,1.5803179282661117,1452.9744729317092,1528.317845016774,1.0,0.999
643.5635118959057,280720,0.999,371.1589660644531,0.0,0.0,468.0669515794636,1219.5600139378612,66,280720,533.7991596128496,10,1.7132010617921594,-787.7796020507812,0.0,307.7580871582031,0.7,0.0,0.10108070075511932,1.5803179282661117,274.8862771791284,1478.6744985301634,1.0,0.999
185.67672749586683,284961,0.999,89.4237060546875,0.0,0.0,175.37126093703432,1192.3136494481246,67,284961,27.849619067180928,10,1.7132010617921594,-812.9744262695312,0.0,85.07893371582031,1.0,0.0,0.1003560870885849,1.5803179282661117,156.14991411655322,250.13956542067098,1.0,0.999
476.060868599198,289130,0.999,298.6611328125,0.0,0.0,427.3987387322183,1141.1539144465146,68,289130,9.912564369092928,10,1.7132010617921594,-813.4024047851562,0.0,251.47256469726562,1.0,0.0,0.10424569994211197,1.5803179282661117,463.0543520277572,488.74092984588407,1.0,0.999
1586.7425896438276,293624,0.999,5646.85888671875,0.0,0.0,1020.8764387227833,1141.7268237531798,69,293624,29.73598620080751,10,1.7132010617921594,-870.2872314453125,0.0,5806.75,0.0,0.0,0.1061122789978981,1.5803179282661117,1563.0718970943487,1673.8091025378328,1.0,0.999
365.1875160989563,297624,0.999,144.1585235595703,0.0,0.0,319.0902878387745,1166.8406096006588,70,297624,136.06999071448834,10,1.7132010617921594,-846.9154663085938,0.0,154.10133361816406,1.0,0.0,0.11185847967863083,1.5803179282661117,300.1431257285489,771.617378230982,1.0,0.999
286.065322831058,301873,0.999,639.9532470703125,0.0,0.0,265.0939691815062,1149.633662246106,71,301873,0.7302249424388845,10,1.7132010617921594,-829.0797729492188,0.0,650.9581909179688,1.0,0.0,0.10647705942392349,1.5803179282661117,284.78975232746666,287.3339789134121,1.0,0.999
1689.1984632051342,305945,0.999,2567.08251953125,0.0,0.0,1070.5390339618664,1122.2332110486395,72,305945,14.447335178261008,10,1.7132010617921594,-859.6727294921875,0.0,2426.8837890625,0.0,0.0,0.10375308990478516,1.5803179282661117,1679.1702300441655,1731.3083063497238,1.0,0.999
991.2131034970882,310502,0.999,264.9027099609375,0.0,0.0,786.5084967630954,1143.5047524921881,73,310502,64.22262320959116,10,1.7132010617921594,-826.4834594726562,0.0,255.20863342285156,1.0,0.0,0.11146774142980576,1.5803179282661117,946.769035579758,1118.9666237483161,1.0,0.999
332.03603420669,314972,0.999,146.45164489746094,0.0,0.0,305.09011708101315,1165.4198834818237,74,314972,1.2050651507382344,10,1.7132010617921594,-873.900146484375,0.0,77.16963195800781,1.0,0.0,0.1120072603225708,1.5803179282661117,330.2445098179965,333.99017076606987,1.0,0.999
1204.273884523092,319879,0.999,436.8901062011719,0.0,0.0,878.4645146968174,1151.4322638200997,75,319879,356.93755489459727,10,1.7132010617921594,-810.6028442382812,0.0,436.1476745605469,0.9,0.0,0.11539832502603531,1.5803179282661117,883.111048726632,1882.4913938454242,1.0,0.999
1499.7114943585498,324370,0.999,193.1385040283203,0.0,0.0,1083.1934018987529,1154.7230588225505,76,324370,480.2382016603773,10,1.7132010617921594,-870.2415771484375,0.0,167.91238403320312,1.0,0.0,0.11062750965356827,1.5803179282661117,1093.5317686050103,2473.4504792152707,1.0,0.999
2017.4489746586412,328688,0.999,320.0287170410156,0.0,0.0,1274.691946557646,1170.7159897311672,77,328688,17.479173741284765,10,1.7132010617921594,-932.0814819335938,0.0,271.4993896484375,0.0,0.0,0.1102098748087883,1.5803179282661117,1995.3314041644094,2054.287518701103,1.0,0.999
1915.9631243860435,333346,0.999,298.303955078125,0.0,0.0,1237.0878798403683,1199.3058444318708,78,333346,251.12923154019512,10,1.7132010617921594,-877.7144775390625,0.0,223.64089965820312,0.5,0.0,0.10944460332393646,1.5803179282661117,1288.0367647366897,2131.5867330173783,1.0,0.999
1528.0523148642656,337912,0.999,426.1352233886719,0.0,0.0,1098.3033863292228,1232.6921961841558,79,337912,394.7748556996804,10,1.7132010617921594,-912.5007934570312,0.0,483.3437194824219,0.9,0.0,0.11098077148199081,1.5803179282661117,805.4166694157561,2237.082727663482,1.0,0.999
982.5543486295094,342160,0.999,433.72332763671875,0.0,0.0,777.4255285595707,1257.660230433459,80,342160,369.9584500869136,10,1.7132010617921594,-930.0628051757812,0.0,603.0780029296875,1.0,0.0,0.11055900901556015,1.5803179282661117,812.4195023022879,2087.2173355281575,1.0,0.999
1004.3433595155391,346422,0.999,676.7109985351562,0.0,0.0,822.0225415660619,1255.1194868058801,81,346422,11.388377759683694,10,1.7132010617921594,-932.94677734375,0.0,640.3202514648438,1.0,0.0,0.10439293831586838,1.5803179282661117,982.6012314805093,1020.5197492813894,1.0,0.999
1454.8821261839607,350587,0.999,408.4718017578125,0.0,0.0,1027.9306994517005,1267.5283219773055,82,350587,463.40361412845994,10,1.7132010617921594,-865.606689453125,0.0,291.3894348144531,0.7,0.0,0.10445154458284378,1.5803179282661117,927.6402640272333,2064.1176791963535,1.0,0.999
1356.5015877104258,354916,0.999,327.0364990234375,0.0,0.0,984.4187647416893,1270.7731756277312,83,354916,286.9997208499409,10,1.7132010617921594,-959.1580200195312,0.0,379.3716735839844,0.9,0.0,0.11667918413877487,1.5803179282661117,988.0553889610538,2064.4454552844354,1.0,0.999
2113.8342743551857,359179,0.999,415.0384521484375,0.0,0.0,1375.8665882840262,1287.0433881306012,84,359179,398.1575919298617,10,1.7132010617921594,-886.7988891601562,0.0,335.7406005859375,0.3,0.0,0.12684258818626404,1.5803179282661117,1448.6185725387563,2480.5535722752975,1.0,0.999
811.9864928317891,363309,0.999,180.26280212402344,0.0,0.0,658.7442472015816,1314.6593171208044,85,363309,343.5317729264394,10,1.7132010617921594,-933.077880859375,0.0,165.66928100585938,1.0,0.0,0.13178174197673798,1.5803179282661117,665.2907924512591,1839.7478455865946,1.0,0.999
843.9335049651481,367488,0.999,524.1371459960938,0.0,0.0,705.3324395068876,1299.6810498125258,86,367488,14.303808615669373,10,1.7132010617921594,-954.0250854492188,0.0,628.3867797851562,1.0,0.0,0.13373932242393494,1.5803179282661117,808.0144737084969,858.8267563042215,1.0,0.999
1035.7132971820106,371834,0.999,294.6390686035156,0.0,0.0,837.6076259391308,1300.444030527098,87,371834,189.2595571184534,10,1.7132010617921594,-992.5731201171875,0.0,343.6029052734375,1.0,0.0,0.12926702201366425,1.5803179282661117,909.320863239709,1546.0400871074498,1.0,0.999
1498.7328093147728,375855,0.999,408.8434753417969,0.0,0.0,932.6657450974905,1304.8744286307272,88,375855,123.69626886379761,10,1.7132010617921594,-921.78173828125,0.0,506.9100341796875,0.0,0.0,0.1268768310546875,1.5803179282661117,1391.1795261150353,1722.4184333424103,1.0,0.999
768.559343901697,380149,0.999,859.9921264648438,0.0,0.0,641.2982292052504,1306.7984988479234,89,380149,39.570026961592056,10,1.7132010617921594,-962.6734619140625,0.0,922.458740234375,1.0,0.0,0.13805298507213593,1.5803179282661117,692.1832890533996,803.5886856677665,1.0,0.999
925.6983410203254,384454,0.999,426.2652282714844,0.0,0.0,764.6211027490898,1291.6917926652702,90,384454,43.29605676874883,10,1.7132010617921594,-880.2150268554688,0.0,436.02459716796875,1.0,0.0,0.14227919280529022,1.5803179282661117,807.7304599547595,971.4366748725682,1.0,0.999
2332.2325887038874,389074,0.999,98.91150665283203,0.0,0.0,1461.8517389263532,1292.5537481494143,91,389074,12.428692374604474,10,1.7132010617921594,-981.4132080078125,0.0,108.6873779296875,0.0,0.0,0.1439809501171112,1.5803179282661117,2315.1654397153347,2353.0389040995537,1.0,0.999
1044.3733277145836,394003,0.999,129.3525390625,0.0,0.0,672.8458974463549,1303.3359658383815,92,394003,0.757816145290249,10,1.7132010617921594,-978.7733154296875,0.0,136.10720825195312,0.0,0.0,0.14298126101493835,1.5803179282661117,1043.2473934331256,1045.6562126075282,1.0,0.999
